34,42,73,254,270,614,1,-1,-1,-1
34,43,1692,396,159,362,1,-1,-1,-1
35,1,1349,490,73,167,1,-1,-1,-1
35,23,1308,461,87,199,1,-1,-1,-1
35,24,1616,354,175,398,1,-1,-1,-1
35,41,1752,290,207,470,1,-1,-1,-1
35,43,1670,381,175,398,1,-1,-1,-1
36,1,1349,490,73,167,1,-1,-1,-1
36,23,1308,461,87,199,1,-1,-1,-1
36,24,1616,354,175,398,1,-1,-1,-1
36,41,1752,290,207,470,1,-1,-1,-1
36,43,1670,381,175,398,1,-1,-1,-1
36,44,145,713,79,181,1,-1,-1,-1
37,1,1349,490,73,167,1,-1,-1,-1
37,23,1310,545,52,118,1,-1,-1,-1
37,24,1616,354,175,398,1,-1,-1,-1
37,41,1752,290,207,470,1,-1,-1,-1
37,43,1670,381,175,398,1,-1,-1,-1
38,1,1349,490,73,167,1,-1,-1,-1
38,23,1308,461,87,199,1,-1,-1,-1
38,24,1616,354,175,398,1,-1,-1,-1
38,41,1752,290,207,470,1,-1,-1,-1
38,43,1670,381,175,398,1,-1,-1,-1
38,45,155,669,103,234,1,-1,-1,-1
38,46,100,490,113,257,1,-1,-1,-1
39,1,1349,490,73,167,1,-1,-1,-1
39,23,1308,461,87,199,1,-1,-1,-1
39,24,1616,381,175,398,1,-1,-1,-1
39,41,1752,290,207,470,1,-1,-1,-1
39,46,100,490,113,257,1,-1,-1,-1
40,1,1349,490,73,167,1,-1,-1,-1
40,23,1310,545,52,118,1,-1,-1,-1
40,24,1622,354,189,429,1,-1,-1,-1
40,41,1752,290,207,470,1,-1,-1,-1
41,1,1349,490,73,167,1,-1,-1,-1
41,23,1310,545,52,118,1,-1,-1,-1
41,24,1622,354,189,429,1,-1,-1,-1
41,41,1752,290,207,470,1,-1,-1,-1
41,47,333,543,146,332,1,-1,-1,-1
42,1,1349,490,73,167,1,-1,-1,-1
42,23,1308,461,87,199,1,-1,-1,-1
42,24,1622,354,189,429,1,-1,-1,-1
42,41,1752,290,207,470,1,-1,-1,-1
42,48,1564,325,189,429,1,-1,-1,-1
43,1,1349,490,73,167,1,-1,-1,-1
43,23,1310,537,52,118,1,-1,-1,-1
43,24,1616,381,175,398,1,-1,-1,-1
43,41,1752,290,207,470,1,-1,-1,-1
44,1,1349,490,73,167,1,-1,-1,-1
44,23,1308,461,87,199,1,-1,-1,-1
44,24,1593,354,189,429,1,-1,-1,-1
44,41,1737,283,226,514,1,-1,-1,-1
44,49,497,515,33,76,1,-1,-1,-1
45,1,1349,490,73,167,1,-1,-1,-1
45,23,1315,545,47,108,1,-1,-1,-1
45,24,1622,354,189,429,1,-1,-1,-1
45,41,1752,290,207,470,1,-1,-1,-1
46,1,1349,490,73,167,1,-1,-1,-1
46,23,1315,545,47,108,1,-1,-1,-1
46,24,1593,354,189,429,1,-1,-1,-1
46,41,1752,290,207,470,1,-1,-1,-1
46,50,1670,381,175,398,1,-1,-1,-1
46,51,512,494,33,76,1,-1,-1,-1
47,1,1349,490,73,167,1,-1,-1,-1
47,23,1308,461,87,199,1,-1,-1,-1
47,24,1593,354,189,429,1,-1,-1,-1
47,41,1737,283,226,514,1,-1,-1,-1
47,50,1670,381,175,398,1,-1,-1,-1
47,51,523,489,33,76,1,-1,-1,-1
47,52,338,519,159,362,1,-1,-1,-1
47,53,452,399,73,167,1,-1,-1,-1
47,54,1378,510,67,153,1,-1,-1,-1
48,1,1349,490,73,167,1,-1,-1,-1
48,23,1308,461,87,199,1,-1,-1,-1
48,24,1593,354,189,429,1,-1,-1,-1
48,41,1737,283,226,514,1,-1,-1,-1
48,50,1670,354,175,398,1,-1,-1,-1
48,52,323,254,270,614,1,-1,-1,-1
49,1,1349,490,73,167,1,-1,-1,-1
49,23,1308,461,87,199,1,-1,-1,-1
49,24,1593,354,189,429,1,-1,-1,-1
49,41,1752,290,207,470,1,-1,-1,-1
49,50,1670,354,175,398,1,-1,-1,-1
49,52,336,236,250,567,1,-1,-1,-1
49,55,107,494,103,234,1,-1,-1,-1
50,1,1349,490,73,167,1,-1,-1,-1
50,24,1593,354,189,429,1,-1,-1,-1
50,41,1737,283,226,514,1,-1,-1,-1
50,50,1670,381,175,398,1,-1,-1,-1
50,52,374,275,250,567,1,-1,-1,-1
51,1,1349,490,73,167,1,-1,-1,-1
51,24,1564,354,189,429,1,-1,-1,-1
51,41,1737,283,226,514,1,-1,-1,-1
51,50,1643,381,175,398,1,-1,-1,-1
52,1,1349,490,73,167,1,-1,-1,-1
52,24,1593,354,189,429,1,-1,-1,-1
52,41,1737,283,226,514,1,-1,-1,-1
52,50,1670,381,175,398,1,-1,-1,-1
52,56,1315,545,47,108,1,-1,-1,-1
53,1,1349,490,73,167,1,-1,-1,-1
53,24,1593,354,189,429,1,-1,-1,-1
53,41,1737,283,226,514,1,-1,-1,-1
53,50,1651,383,189,429,1,-1,-1,-1
53,56,1315,545,47,108,1,-1,-1,-1
53,57,556,437,56,128,1,-1,-1,-1
54,1,1349,490,73,167,1,-1,-1,-1
54,24,1593,354,189,429,1,-1,-1,-1
54,41,1737,283,226,514,1,-1,-1,-1
54,50,1651,383,189,429,1,-1,-1,-1
54,58,107,494,103,234,1,-1,-1,-1
55,1,1349,490,73,167,1,-1,-1,-1
55,24,1528,322,207,470,1,-1,-1,-1
55,41,1737,283,226,514,1,-1,-1,-1
55,50,1622,354,189,429,1,-1,-1,-1
55,58,107,494,103,234,1,-1,-1,-1
55,59,582,498,146,332,1,-1,-1,-1
55,60,1308,461,87,199,1,-1,-1,-1
55,61,13,490,113,257,1,-1,-1,-1
56,1,1349,490,73,167,1,-1,-1,-1
56,24,1564,354,189,429,1,-1,-1,-1
56,41,1702,283,226,514,1,-1,-1,-1
56,50,1643,408,175,398,1,-1,-1,-1
56,58,84,527,94,214,1,-1,-1,-1
56,59,582,498,146,332,1,-1,-1,-1
56,60,1308,461,87,199,1,-1,-1,-1
57,1,1349,490,73,167,1,-1,-1,-1
57,24,1564,354,189,429,1,-1,-1,-1
57,41,1702,283,226,514,1,-1,-1,-1
57,50,1622,383,189,429,1,-1,-1,-1
57,59,579,522,135,307,1,-1,-1,-1
57,60,1308,461,87,199,1,-1,-1,-1
58,1,1349,490,73,167,1,-1,-1,-1
58,24,1593,354,189,429,1,-1,-1,-1
58,41,1737,283,226,514,1,-1,-1,-1
58,50,1651,383,189,429,1,-1,-1,-1
58,59,604,552,123,280,1,-1,-1,-1
58,60,1308,461,87,199,1,-1,-1,-1
58,62,1535,325,189,429,1,-1,-1,-1
58,63,107,494,103,234,1,-1,-1,-1
58,64,33,495,123,280,1,-1,-1,-1
59,1,1349,490,73,167,1,-1,-1,-1
59,24,1622,354,189,429,1,-1,-1,-1
59,41,1737,283,226,514,1,-1,-1,-1
59,60,1308,461,87,199,1,-1,-1,-1
59,62,1528,353,207,470,1,-1,-1,-1
59,64,13,490,113,257,1,-1,-1,-1
60,1,1349,490,73,167,1,-1,-1,-1
60,24,1622,354,189,429,1,-1,-1,-1
60,41,1702,283,226,514,1,-1,-1,-1
60,62,1528,353,207,470,1,-1,-1,-1
60,65,532,213,270,614,1,-1,-1,-1
61,1,1349,490,73,167,1,-1,-1,-1
61,24,1622,354,189,429,1,-1,-1,-1
61,41,1702,283,226,514,1,-1,-1,-1
61,62,1554,514,123,280,1,-1,-1,-1
61,65,528,236,250,567,1,-1,-1,-1
61,66,393,463,103,234,1,-1,-1,-1
61,67,113,513,94,214,1,-1,-1,-1
61,68,1378,510,67,153,1,-1,-1,-1
61,69,616,748,40,91,1,-1,-1,-1
61,70,1315,545,47,108,1,-1,-1,-1
62,1,1349,490,73,167,1,-1,-1,-1
62,24,1622,354,189,429,1,-1,-1,-1
62,41,1702,283,226,514,1,-1,-1,-1
62,62,1554,514,123,280,1,-1,-1,-1
62,65,566,236,250,567,1,-1,-1,-1
62,66,377,463,103,234,1,-1,-1,-1
62,70,1315,545,47,108,1,-1,-1,-1
63,1,1351,480,79,181,1,-1,-1,-1
63,24,1592,353,207,470,1,-1,-1,-1
63,41,1702,283,226,514,1,-1,-1,-1
63,62,1528,322,207,470,1,-1,-1,-1
63,65,566,236,250,567,1,-1,-1,-1
63,66,377,463,103,234,1,-1,-1,-1
63,71,906,532,40,91,1,-1,-1,-1
64,1,1349,490,73,167,1,-1,-1,-1
64,24,1592,353,207,470,1,-1,-1,-1
64,41,1702,283,226,514,1,-1,-1,-1
64,62,1528,322,207,470,1,-1,-1,-1
64,65,566,236,250,567,1,-1,-1,-1
64,66,393,447,103,234,1,-1,-1,-1
64,72,28,510,103,234,1,-1,-1,-1
65,1,1349,490,73,167,1,-1,-1,-1
65,24,1622,383,189,429,1,-1,-1,-1
65,41,1702,283,226,514,1,-1,-1,-1
65,62,1567,542,113,257,1,-1,-1,-1
65,66,393,447,103,234,1,-1,-1,-1
65,73,796,741,28,64,1,-1,-1,-1
66,1,1349,490,73,167,1,-1,-1,-1
66,24,1592,353,207,470,1,-1,-1,-1
66,41,1680,236,250,567,1,-1,-1,-1
66,62,1528,322,207,470,1,-1,-1,-1
66,66,393,447,103,234,1,-1,-1,-1
66,73,809,741,28,64,1,-1,-1,-1
66,74,1308,461,87,199,1,-1,-1,-1
66,75,1378,510,67,153,1,-1,-1,-1
67,1,1349,490,73,167,1,-1,-1,-1
67,24,1593,354,189,429,1,-1,-1,-1
67,41,1680,236,250,567,1,-1,-1,-1
67,62,1535,408,175,398,1,-1,-1,-1
67,66,409,447,103,234,1,-1,-1,-1
67,74,1308,461,87,199,1,-1,-1,-1
67,75,1378,510,67,153,1,-1,-1,-1
67,76,695,542,94,214,1,-1,-1,-1
68,1,1349,490,73,167,1,-1,-1,-1
68,24,1593,383,189,429,1,-1,-1,-1
68,41,1680,236,250,567,1,-1,-1,-1
68,62,1535,354,189,429,1,-1,-1,-1
68,66,409,447,103,234,1,-1,-1,-1
68,74,1310,545,52,118,1,-1,-1,-1
69,1,1349,490,73,167,1,-1,-1,-1
69,24,1603,275,250,567,1,-1,-1,-1
69,41,1680,236,250,567,1,-1,-1,-1
69,62,1528,353,207,470,1,-1,-1,-1
69,66,409,447,103,234,1,-1,-1,-1
69,77,689,283,226,514,1,-1,-1,-1
69,78,973,552,67,153,1,-1,-1,-1
70,1,1349,490,73,167,1,-1,-1,-1
70,24,1597,283,226,514,1,-1,-1,-1
70,41,1680,236,250,567,1,-1,-1,-1
70,62,1528,353,207,470,1,-1,-1,-1
70,66,409,447,103,234,1,-1,-1,-1
70,78,963,547,73,167,1,-1,-1,-1
70,79,704,721,47,108,1,-1,-1,-1
70,80,678,447,103,234,1,-1,-1,-1
70,81,1378,510,67,153,1,-1,-1,-1
70,82,1308,461,87,199,1,-1,-1,-1
70,83,905,524,43,98,1,-1,-1,-1
71,1,1339,480,79,181,1,-1,-1,-1
71,24,1560,322,207,470,1,-1,-1,-1
71,41,1680,236,250,567,1,-1,-1,-1
71,62,1496,353,207,470,1,-1,-1,-1
71,66,409,447,103,234,1,-1,-1,-1
71,78,963,552,67,153,1,-1,-1,-1
71,79,730,712,43,98,1,-1,-1,-1
71,81,1379,513,61,139,1,-1,-1,-1
71,82,1295,461,87,199,1,-1,-1,-1
71,84,229,483,94,214,1,-1,-1,-1
71,85,33,495,123,280,1,-1,-1,-1
72,1,1349,490,73,167,1,-1,-1,-1
72,24,1560,322,207,470,1,-1,-1,-1
72,41,1680,236,250,567,1,-1,-1,-1
72,62,1496,353,207,470,1,-1,-1,-1
72,66,409,447,103,234,1,-1,-1,-1
72,78,963,547,73,167,1,-1,-1,-1
72,79,757,705,43,98,1,-1,-1,-1
72,82,1310,545,52,118,1,-1,-1,-1
72,84,223,455,113,257,1,-1,-1,-1
73,1,1349,490,73,167,1,-1,-1,-1
73,24,1560,322,207,470,1,-1,-1,-1
73,41,1680,236,250,567,1,-1,-1,-1
73,62,1496,353,207,470,1,-1,-1,-1
73,66,409,447,103,234,1,-1,-1,-1
73,82,1310,545,52,118,1,-1,-1,-1
73,84,234,478,103,234,1,-1,-1,-1
74,1,1349,490,73,167,1,-1,-1,-1
74,24,1603,275,250,567,1,-1,-1,-1
74,41,1680,236,250,567,1,-1,-1,-1
74,62,1496,353,207,470,1,-1,-1,-1
74,66,409,447,103,234,1,-1,-1,-1
74,82,1310,545,52,118,1,-1,-1,-1
74,86,794,533,123,280,1,-1,-1,-1
74,87,749,266,189,429,1,-1,-1,-1
75,1,1349,490,73,167,1,-1,-1,-1
75,24,1603,275,250,567,1,-1,-1,-1
75,41,1680,236,250,567,1,-1,-1,-1
75,62,1528,353,207,470,1,-1,-1,-1
75,66,415,438,113,257,1,-1,-1,-1
75,82,1308,461,87,199,1,-1,-1,-1
75,86,799,542,113,257,1,-1,-1,-1
75,87,788,293,135,307,1,-1,-1,-1
75,88,851,514,123,280,1,-1,-1,-1
75,89,1378,510,67,153,1,-1,-1,-1
75,90,1464,322,207,470,1,-1,-1,-1
75,91,13,490,113,257,1,-1,-1,-1
75,92,250,463,103,234,1,-1,-1,-1
76,1,1339,480,79,181,1,-1,-1,-1
76,24,1603,275,250,567,1,-1,-1,-1
76,41,1680,236,250,567,1,-1,-1,-1
76,62,1496,353,207,470,1,-1,-1,-1
76,66,424,447,103,234,1,-1,-1,-1
76,82,1310,545,52,118,1,-1,-1,-1
76,87,759,283,226,514,1,-1,-1,-1
76,89,1379,513,61,139,1,-1,-1,-1
76,91,14,476,123,280,1,-1,-1,-1
76,92,250,478,103,234,1,-1,-1,-1
77,1,1349,490,73,167,1,-1,-1,-1
77,24,1562,283,226,514,1,-1,-1,-1
77,41,1667,283,226,514,1,-1,-1,-1
77,62,1492,318,226,514,1,-1,-1,-1
77,66,409,447,103,234,1,-1,-1,-1
77,82,1310,545,52,118,1,-1,-1,-1
77,92,250,463,103,234,1,-1,-1,-1
78,1,1339,480,79,181,1,-1,-1,-1
78,24,1562,283,226,514,1,-1,-1,-1
78,41,1667,283,226,514,1,-1,-1,-1
78,62,1492,318,226,514,1,-1,-1,-1
78,66,424,447,103,234,1,-1,-1,-1
78,82,1310,545,52,118,1,-1,-1,-1
78,93,808,609,87,199,1,-1,-1,-1
78,94,983,719,28,64,1,-1,-1,-1
78,95,14,476,123,280,1,-1,-1,-1
79,1,1339,480,79,181,1,-1,-1,-1
79,41,1642,275,250,567,1,-1,-1,-1
79,62,1492,318,226,514,1,-1,-1,-1
79,66,424,447,103,234,1,-1,-1,-1
79,82,1310,545,52,118,1,-1,-1,-1
79,93,809,615,79,181,1,-1,-1,-1
79,94,1003,721,26,59,1,-1,-1,-1
79,95,13,490,113,257,1,-1,-1,-1
79,96,250,463,103,234,1,-1,-1,-1
79,97,1887,533,26,59,1,-1,-1,-1
80,1,1349,490,73,167,1,-1,-1,-1
80,41,1642,275,250,567,1,-1,-1,-1
80,62,1492,318,226,514,1,-1,-1,-1
80,66,424,447,103,234,1,-1,-1,-1
80,82,1310,545,52,118,1,-1,-1,-1
80,94,1007,721,26,59,1,-1,-1,-1
80,95,14,476,123,280,1,-1,-1,-1
80,96,266,463,103,234,1,-1,-1,-1
81,1,1349,490,73,167,1,-1,-1,-1
81,41,1642,275,250,567,1,-1,-1,-1
81,62,1496,353,207,470,1,-1,-1,-1
81,66,424,447,103,234,1,-1,-1,-1
81,82,1310,545,52,118,1,-1,-1,-1
81,95,33,495,123,280,1,-1,-1,-1
82,1,1349,490,73,167,1,-1,-1,-1
82,41,1642,275,250,567,1,-1,-1,-1
82,62,1458,318,226,514,1,-1,-1,-1
82,66,440,447,103,234,1,-1,-1,-1
82,82,1310,545,52,118,1,-1,-1,-1
83,1,1339,480,79,181,1,-1,-1,-1
83,41,1680,275,250,567,1,-1,-1,-1
83,62,1458,318,226,514,1,-1,-1,-1
83,66,432,438,113,257,1,-1,-1,-1
83,82,1310,545,52,118,1,-1,-1,-1
83,98,1372,490,73,167,1,-1,-1,-1
83,99,1603,236,250,567,1,-1,-1,-1
83,100,37,522,135,307,1,-1,-1,-1
83,101,1006,669,47,108,1,-1,-1,-1
83,102,886,300,175,398,1,-1,-1,-1
84,1,1339,480,79,181,1,-1,-1,-1
84,62,1458,318,226,514,1,-1,-1,-1
84,66,440,447,103,234,1,-1,-1,-1
84,82,1310,545,52,118,1,-1,-1,-1
84,98,1372,490,73,167,1,-1,-1,-1
84,99,1656,258,207,470,1,-1,-1,-1
84,102,888,290,207,470,1,-1,-1,-1
85,1,1339,480,79,181,1,-1,-1,-1
85,62,1464,353,207,470,1,-1,-1,-1
85,66,432,438,113,257,1,-1,-1,-1
85,82,1310,545,52,118,1,-1,-1,-1
85,98,1379,513,61,139,1,-1,-1,-1
85,99,1656,258,207,470,1,-1,-1,-1
85,102,888,290,207,470,1,-1,-1,-1
85,103,1744,571,123,280,1,-1,-1,-1
85,104,37,522,135,307,1,-1,-1,-1
86,1,1349,490,73,167,1,-1,-1,-1
86,62,1458,318,226,514,1,-1,-1,-1
86,66,440,447,103,234,1,-1,-1,-1
86,82,1310,545,52,118,1,-1,-1,-1
86,98,1378,510,67,153,1,-1,-1,-1
86,99,1656,258,207,470,1,-1,-1,-1
86,102,920,290,207,470,1,-1,-1,-1
86,103,1734,520,146,332,1,-1,-1,-1
86,104,40,498,146,332,1,-1,-1,-1
86,105,1527,353,226,514,1,-1,-1,-1
87,1,1349,490,73,167,1,-1,-1,-1
87,62,1458,318,226,514,1,-1,-1,-1
87,66,440,447,103,234,1,-1,-1,-1
87,82,1310,545,52,118,1,-1,-1,-1
87,98,1378,510,67,153,1,-1,-1,-1
87,99,1656,258,207,470,1,-1,-1,-1
87,102,920,290,207,470,1,-1,-1,-1
87,103,1727,543,135,307,1,-1,-1,-1
88,1,1349,490,73,167,1,-1,-1,-1
88,62,1458,318,226,514,1,-1,-1,-1
88,66,440,447,103,234,1,-1,-1,-1
88,82,1310,545,52,118,1,-1,-1,-1
88,98,1378,510,67,153,1,-1,-1,-1
88,99,1656,258,207,470,1,-1,-1,-1
88,102,920,290,207,470,1,-1,-1,-1
88,103,1711,520,146,332,1,-1,-1,-1
88,106,302,469,94,214,1,-1,-1,-1
89,1,1349,490,73,167,1,-1,-1,-1
89,62,1432,353,207,470,1,-1,-1,-1
89,66,449,438,113,257,1,-1,-1,-1
89,82,1310,545,52,118,1,-1,-1,-1
89,98,1378,510,67,153,1,-1,-1,-1
89,99,1656,258,207,470,1,-1,-1,-1
89,102,920,290,207,470,1,-1,-1,-1
89,103,1744,571,123,280,1,-1,-1,-1
89,106,302,469,94,214,1,-1,-1,-1
89,107,1708,664,79,181,1,-1,-1,-1
89,108,1527,318,226,514,1,-1,-1,-1
89,109,107,494,103,234,1,-1,-1,-1
90,1,1339,480,79,181,1,-1,-1,-1
90,62,1423,353,226,514,1,-1,-1,-1
90,66,449,438,113,257,1,-1,-1,-1
90,82,1310,545,52,118,1,-1,-1,-1
90,98,1379,513,61,139,1,-1,-1,-1
90,99,1617,254,270,614,1,-1,-1,-1
90,102,952,290,207,470,1,-1,-1,-1
90,106,313,463,103,234,1,-1,-1,-1
90,108,1492,318,226,514,1,-1,-1,-1
90,109,107,494,103,234,1,-1,-1,-1
91,1,1339,480,79,181,1,-1,-1,-1
91,62,1388,318,226,514,1,-1,-1,-1
91,66,449,438,113,257,1,-1,-1,-1
91,82,1310,545,52,118,1,-1,-1,-1
91,99,1617,254,270,614,1,-1,-1,-1
91,102,952,290,207,470,1,-1,-1,-1
